fr24_id,flight,callsign,lat,lon,track,alt,gspeed,vspeed,squawk,timestamp,source,hex,type,reg,painted_as,operating_as,orig_iata,orig_icao,dest_iata,dest_icao,eta,queried_timestamp
3ba9a21f,LH8374,GEC8374,47.44171,19.05682,121,33000,516,0,7651,2025-08-10T07:49:59Z,ADSB,3C70C1,B77L,D-ALFA,GEC,GEC,FRA,EDDF,MAA,VOMM,2025-08-10T15:53:36Z,1754812200
3ba9bb5a,TI682,TWI682,47.4392,19.06058,204,6250,271,3264,4253,2025-08-10T07:50:00Z,ADSB,4BD184,B734,TC-TLD,TWI,TWI,BUD,LHBP,AYT,LTAI,,1754812200
3ba9bf5c,FR221,RYR7QY,47.47039,19.18558,312,2150,197,1216,4233,2025-08-10T07:49:59Z,ADSB,4CADC4,B38M,EI-IGG,FCA,FCA,BUD,LHBP,EMA,EGNX,,1754812200
3ba99612,,BIX76X,47.48943,19.43156,160,39000,459,0,4522,2025-08-10T07:49:59Z,MLAT,4AC8E5,A319,SE-RGE,BRX,BIX,GOT,ESGG,RHO,LGRP,2025-08-10T09:42:12Z,1754812200
3ba9c545,,HABDY,47.58609,19.03024,9,1750,101,-192,7020,2025-08-10T07:50:00Z,MLAT,47030A,C172,HA-BDY,FCA,FCA,QHU,LHBS,,,,1754812200
3ba9c324,,HASKM,47.45065,18.98768,276,200,64,-768,7000,2025-08-10T07:59:59Z,ADSB,473098,C172,HA-SKM,,,QHU,LHBS,,,,1754812800
3ba9b031,,HANAG,47.32479,19.00522,338,675,71,-704,7000,2025-08-10T07:59:59Z,MLAT,47225A,AAT3,HA-NAG,,,QHL,LHTL,QHL,LHTL,2025-08-10T08:00:22Z,1754812800
3ba9c545,,HABDY,47.55299,19.06155,177,1700,94,0,7020,2025-08-10T07:59:59Z,MLAT,47030A,C172,HA-BDY,FCA,FCA,QHU,LHBS,,,,1754812800
3ba9c728,FR605,RYR6Q,47.50763,19.1364,320,3725,228,2752,4236,2025-08-10T07:59:59Z,ADSB,48C1A4,B738,SP-RNE,RYR,RYS,BUD,LHBP,CPH,EKCH,2025-08-10T09:27:28Z,1754812800
3ba9d4aa,,,47.35222,18.97384,324,600,75,512,0,2025-08-10T08:09:58Z,MLAT,472258,AAT3,HA-NAE,,,QHL,LHTL,,,,1754813400
3ba9b031,,HANAG,47.36572,18.95153,263,975,69,128,7000,2025-08-10T08:09:57Z,MLAT,47225A,AAT3,HA-NAG,,,QHL,LHTL,QHL,LHTL,2025-08-10T08:09:40Z,1754813400
3ba996ea,W62442,WZZ38,47.3763,19.3691,312,1550,157,-768,2074,2025-08-10T08:09:58Z,ADSB,471DB7,A21N,HA-LGP,WZZ,WZZ,ATH,LGAV,BUD,LHBP,2025-08-10T08:12:30Z,1754813400
3ba9abda,TK1768,THY7EY,47.34261,19.45342,132,35000,486,64,1410,2025-08-10T08:09:58Z,ADSB,4BAA5A,A321,TC-JRZ,THY,THY,PRG,LKPR,IST,LTFM,2025-08-10T09:36:00Z,1754813400
3ba9a41a,W62292,WZZ4012,47.43375,19.45651,132,5725,266,-1088,7652,2025-08-10T08:09:58Z,ADSB,471FA2,A21N,HA-LZM,WZZ,WZZ,DTM,EDLW,BUD,LHBP,2025-08-10T08:15:54Z,1754813400
3ba9aa61,IV7960,GPX7960,47.58907,19.15491,15,37000,450,0,1735,2025-08-10T08:09:58Z,MLAT,45202C,A320,LZ-LAD,BUC,BUC,PRN,BKPR,HEL,EFHK,2025-08-10T10:05:52Z,1754813400
3ba9d4aa,,HANAE,47.24634,18.90329,251,2050,70,384,7022,2025-08-10T08:19:59Z,MLAT,472258,AAT3,HA-NAE,,,QHL,LHTL,,,,1754814000
3ba9c4d8,,HABEB,47.42909,18.99614,28,1300,77,-1536,7000,2025-08-10T08:19:59Z,MLAT,47030D,C172,HA-BEB,FCA,FCA,,,,,,1754814000
3ba9d907,,HASKM,47.43029,18.92038,273,2150,70,256,7000,2025-08-10T08:19:58Z,MLAT,473098,C172,HA-SKM,,,QHU,LHBS,,,,1754814000
3ba9c74e,OS713,AUA713,47.41241,19.09719,132,8850,310,-1024,1000,2025-08-10T08:19:59Z,ADSB,440827,E195,OE-LWK,AUA,AUA,VIE,LOWW,BUD,LHBP,2025-08-10T08:29:08Z,1754814000
3ba9acc4,LH1336,DLH5LM,47.29747,19.50602,288,3675,219,-576,1000,2025-08-10T08:19:59Z,ADSB,3C65C9,A20N,D-AINI,AUA,AUA,FRA,EDDF,BUD,LHBP,2025-08-10T08:24:15Z,1754814000
3ba97b48,6H727,ISR727,47.38106,19.36141,312,1400,167,-832,4153,2025-08-10T08:19:59Z,ADSB,4A2021,A320,YR-HAA,HLJ,HLJ,TLV,LLBG,BUD,LHBP,2025-08-10T08:21:52Z,1754814000
3ba99689,QS1413,TVS8MS,47.5566,18.97635,330,34650,436,-896,1000,2025-08-10T08:19:58Z,ADSB,4D2332,A320,9H-VDS,TVS,GTR,RHO,LGRP,BRQ,LKTB,2025-08-10T08:46:56Z,1754814000
3ba9ba62,OS763,AUA6WR,47.3291,19.35904,126,30725,480,1728,1000,2025-08-10T08:29:59Z,ADSB,44022D,A320,OE-LXC,AUA,AUA,VIE,LOWW,VAR,LBWN,2025-08-10T09:36:00Z,1754814600
3ba9df39,,,47.39437,19.12926,65,1300,145,-576,0,2025-08-10T08:29:58Z,MLAT,,A109,,,,,,,,,1754814600
3ba995b3,RK1017,RUK1017,47.41252,19.49109,133,6550,256,-1024,3402,2025-08-10T08:29:59Z,ADSB,407E82,B738,G-RUKI,RYR,RUK,EDI,EGPH,BUD,LHBP,2025-08-10T08:36:25Z,1754814600
3ba99c82,7O5093,TVL5093,47.271,19.51172,340,4075,231,-960,2061,2025-08-10T08:29:58Z,ADSB,49D2B7,B738,OK-TVW,TVS,TVS,CHQ,LGSA,BUD,LHBP,2025-08-10T08:33:25Z,1754814600
3ba9db59,,HADOM,47.48477,18.97638,111,1850,87,256,7000,2025-08-10T08:29:59Z,MLAT,470964,C172,HA-DOM,,,QHU,LHBS,,,,1754814600
3ba9db38,LX2251,SWR47M,47.43473,19.2434,312,275,104,64,1000,2025-08-10T08:29:59Z,ADSB,4B181A,A20N,HB-JDI,SWR,SWR,BUD,LHBP,ZRH,LSZH,,1754814600
3ba9aaeb,KL1363,KLM94R,47.54794,19.27424,132,9975,297,-1152,1000,2025-08-10T08:29:59Z,ADSB,484130,B738,PH-BXA,KLM,KLM,AMS,EHAM,BUD,LHBP,2025-08-10T08:40:23Z,1754814600
3ba9db59,,HADOM,47.46796,18.93178,336,1100,79,-512,7000,2025-08-10T08:39:58Z,MLAT,470964,C172,HA-DOM,,,QHU,LHBS,,,,1754815200
3ba9a033,BA866,BAW866H,47.38706,19.1391,132,7750,278,-1088,1070,2025-08-10T08:39:59Z,ADSB,4009C7,A320,G-EUUJ,BAW,BAW,LHR,EGLL,BUD,LHBP,2025-08-10T08:48:25Z,1754815200
3ba9aaeb,KL1363,KLM94R,47.37909,19.36443,312,1425,174,-960,1000,2025-08-10T08:39:59Z,ADSB,484130,B738,PH-BXA,KLM,KLM,AMS,EHAM,BUD,LHBP,2025-08-10T08:42:49Z,1754815200
3ba9a3ba,FR4230,RYR864D,47.4592,19.41724,132,7575,259,-1152,1000,2025-08-10T08:39:59Z,ADSB,48C123,B738,SP-RKD,RYR,RYS,BVA,LFOB,BUD,LHBP,2025-08-10T08:47:56Z,1754815200
3ba9a033,BA866,BAW866H,47.39162,19.34439,312,1125,137,-768,1070,2025-08-10T08:49:59Z,ADSB,4009C7,A320,G-EUUJ,BAW,BAW,LHR,EGLL,BUD,LHBP,2025-08-10T08:51:03Z,1754815800
3ba9e5f6,D83808,NSZ3808,47.58369,19.04311,320,6950,269,2880,4251,2025-08-10T08:49:58Z,ADSB,4ACA94,B38M,SE-RTT,NOZ,NSZ,BUD,LHBP,ARN,ESSA,2025-08-10T10:40:00Z,1754815800
3ba9ecf2,FR6278,RYR7CQ,47.42886,19.05142,204,7125,271,1344,4215,2025-08-10T08:59:58Z,ADSB,48C2A0,B38M,SP-RZA,RYS,RYS,BUD,LHBP,CTA,LICC,2025-08-10T10:49:32Z,1754816400
3ba9ddcc,,HABDY,47.44992,18.9999,273,600,61,0,7000,2025-08-10T08:59:07Z,MLAT,47030A,C172,HA-BDY,FCA,FCA,QHU,LHBS,,,,1754816400
3ba9f1c7,,HASKM,47.43598,18.93679,188,1450,71,960,7000,2025-08-10T08:59:58Z,MLAT,473098,C172,HA-SKM,,,QHU,LHBS,,,,1754816400
3ba9f4bd,,,47.44261,19.19022,264,1275,103,-256,0,2025-08-10T08:59:58Z,MLAT,,A109,,,,,,,,,1754816400
3ba9aa43,FR1658,RYR23SJ,47.23682,19.3897,107,5500,262,-1024,0535,2025-08-10T08:59:59Z,ADSB,48C2A7,B38M,SP-RZH,RYS,RYS,STN,EGSS,BUD,LHBP,2025-08-10T09:05:59Z,1754816400
3ba9db8d,FR3942,RYR9VY,47.43608,19.51536,162,36700,455,704,1376,2025-08-10T08:59:59Z,ADSB,4CAE55,B38M,EI-IJE,RYR,RYR,KTW,EPKT,BRI,LIBD,2025-08-10T10:12:16Z,1754816400
3ba9aafb,W43502,WMT657,47.33487,19.46622,133,30425,421,-1088,0555,2025-08-10T08:59:59Z,ADSB,4D2479,A20N,9H-WBY,WZZ,WMT,LTN,EGGW,TSR,LRTR,2025-08-10T09:27:28Z,1754816400
3ba9f3c6,,MEDIC1,47.54934,18.90104,356,1800,130,128,7004,2025-08-10T08:59:58Z,MLAT,4712A1,EC35,HA-HBL,,,,,,,,1754816400
3ba9fb6f,,HABCP,47.45975,18.91543,298,1800,68,256,7000,2025-08-10T09:09:59Z,MLAT,4702E7,C172,HA-BCP,FCA,FCA,QHU,LHBS,,,,1754817000
3ba9c4b9,FR3606,RYR258C,47.43133,19.15473,152,37000,458,0,7605,2025-08-10T09:09:58Z,ADSB,48C134,B738,SP-RKW,JSH,RYS,CPH,EKCH,SOF,LBSF,2025-08-10T10:10:08Z,1754817000
3ba9acf1,AY1251,FIN5DM,47.42555,19.28973,311,225,149,-128,6151,2025-08-10T09:09:58Z,ADSB,45AB4E,B738,OY-JZN,JTD,JTD,HEL,EFHK,BUD,LHBP,2025-08-10T09:10:34Z,1754817000
3ba9f249,W62451,WZZ5702,47.60232,19.20868,127,11325,352,1664,4232,2025-08-10T09:09:59Z,ADSB,4D24B3,A21N,9H-WDS,VTB,WMT,BUD,LHBP,LCA,LCLK,2025-08-10T11:44:21Z,1754817000
3ba9fb96,VTB56,VTB56,47.48176,19.1669,306,3100,193,2304,4237,2025-08-10T09:09:58Z,MLAT,472FD4,C650,HA-SCY,JSH,VTB,BUD,LHBP,OLB,LIEO,,1754817000
3ba9cbfc,,NJE575F,47.48644,19.24679,155,40975,501,128,4570,2025-08-10T09:09:58Z,MLAT,491D85,GLEX,CS-GLE,EJA,NJE,CPH,EKCH,ATH,LGAV,2025-08-10T10:30:01Z,1754817000
3ba9a6fa,U22151,EZY48LE,47.47838,19.47182,136,37000,462,0,4620,2025-08-10T09:09:58Z,ADSB,40643A,A320,G-EZTZ,EZY,EZY,MAN,EGCC,IST,LTFM,2025-08-10T10:35:44Z,1754817000
3ba9f1c7,,HASKM,47.44984,18.93986,204,1575,83,384,7057,2025-08-10T09:19:59Z,MLAT,473098,C172,HA-SKM,,,QHU,LHBS,,,,1754817600
3ba9fb6f,,HABCP,47.58908,18.9934,341,1825,86,256,7014,2025-08-10T09:19:58Z,MLAT,4702E7,C172,HA-BCP,FCA,FCA,QHU,LHBS,,,,1754817600
3ba9fda8,,HABDY,47.55778,19.0253,7,1675,88,64,7034,2025-08-10T09:19:58Z,MLAT,47030A,C172,HA-BDY,FCA,FCA,QHU,LHBS,,,,1754817600
3ba9fb6f,,HABCP,47.53857,18.96457,275,1575,83,0,7014,2025-08-10T09:29:58Z,MLAT,4702E7,C172,HA-BCP,FCA,FCA,QHU,LHBS,,,,1754818200
3ba9fda8,,HABDY,47.4732,19.06593,140,1775,103,128,7034,2025-08-10T09:29:59Z,MLAT,47030A,C172,HA-BDY,FCA,FCA,QHU,LHBS,,,,1754818200
3baa0211,LH1337,DLH6AN,47.43402,19.04501,235,7875,252,1472,1000,2025-08-10T09:29:59Z,ADSB,3C65C9,A20N,D-AINI,DLH,DLH,BUD,LHBP,FRA,EDDF,2025-08-10T10:48:32Z,1754818200
3baa0322,,HAMIC,47.52662,19.00205,248,1625,99,-128,7025,2025-08-10T09:29:59Z,ADSB,472082,R44,HA-MIC,,,QHU,LHBS,,,,1754818200
3ba9ffba,OS714,AUA7BU,47.47755,19.17355,310,1925,211,1088,1000,2025-08-10T09:29:58Z,ADSB,440827,E195,OE-LWK,AUA,AUA,BUD,LHBP,VIE,LOWW,2025-08-10T10:01:36Z,1754818200
3ba9a409,EI672,EIN67H,47.60088,19.18961,132,9100,297,-1024,4621,2025-08-10T09:29:59Z,ADSB,4CA8BD,A320,EI-DVK,EIN,EIN,DUB,EIDW,BUD,LHBP,2025-08-10T09:38:46Z,1754818200
3ba9ad61,FR8384,RYR97BB,47.33772,19.43101,312,2575,195,-832,1000,2025-08-10T09:29:59Z,ADSB,48C228,B738,SP-RSI,RYR,RYS,BCN,LEBL,BUD,LHBP,2025-08-10T09:32:32Z,1754818200
3ba9a6ab,FR1023,RYR65AH,47.47238,19.39595,132,6725,272,-704,4624,2025-08-10T09:29:59Z,ADSB,4CA97C,B738,EI-ESV,RYR,RYR,DUB,EIDW,BUD,LHBP,2025-08-10T09:36:14Z,1754818200
3ba9ab94,W62388,WZZ931,47.42342,19.29312,312,275,143,-640,1206,2025-08-10T09:39:59Z,ADSB,471DB6,A21N,HA-LGO,WZZ,WZZ,ALC,LEAL,BUD,LHBP,2025-08-10T09:40:26Z,1754818800
3ba9a409,EI672,EIN67H,47.36513,19.38702,312,1825,178,-704,4621,2025-08-10T09:39:59Z,ADSB,4CA8BD,A320,EI-DVK,EIN,EIN,DUB,EIDW,BUD,LHBP,2025-08-10T09:43:17Z,1754818800
3ba9ccc2,W62272,WZZ302,47.54219,19.28451,132,7200,294,-768,1000,2025-08-10T09:39:58Z,ADSB,471F36,A21N,HA-LVI,WZZ,WZZ,EIN,EHEH,BUD,LHBP,2025-08-10T09:47:13Z,1754818800
3baa15cf,,HABDY,47.4297,18.93937,157,1675,97,-128,7000,2025-08-10T09:49:58Z,MLAT,47030A,C172,HA-BDY,FCA,FCA,QHU,LHBS,,,,1754819400
3baa12e3,,HADOM,47.53644,19.04693,208,1475,78,256,7000,2025-08-10T09:49:58Z,MLAT,470964,C172,HA-DOM,,,QHU,LHBS,,,,1754819400
3baa0dec,W62251,WZZ54,47.52946,19.10749,321,4225,263,3136,4204,2025-08-10T09:49:59Z,ADSB,4D2532,A21N,9H-WNF,WZZ,WMT,BUD,LHBP,CPH,EKCH,2025-08-10T11:18:24Z,1754819400
3ba9f178,,SXS42E,47.44102,19.23322,312,275,159,256,4226,2025-08-10T09:49:58Z,ADSB,4BCE0E,B738,TC-SPN,SXS,SXS,BUD,LHBP,AYT,LTAI,,1754819400
3ba9c4d7,W43010,WMT7KK,47.51866,19.31218,129,35000,474,0,7505,2025-08-10T09:49:59Z,ADSB,4D24B2,A21N,9H-WDG,WZZ,WMT,LTN,EGGW,OTP,LROP,2025-08-10T10:48:32Z,1754819400
3ba9ef94,LO535,LOT5HZ,47.42435,19.29157,312,250,128,-256,1000,2025-08-10T09:59:59Z,ADSB,48AD10,E75S,SP-LIR,LOT,LOT,WAW,EPWA,BUD,LHBP,2025-08-10T09:59:43Z,1754820000
3baa12e3,,HADOM,47.46332,18.9461,235,1525,75,-128,7000,2025-08-10T09:59:59Z,MLAT,470964,C172,HA-DOM,,,QHU,LHBS,,,,1754820000
3baa15cf,,HABDY,47.47888,19.04448,120,1725,107,192,7042,2025-08-10T09:59:59Z,MLAT,47030A,C172,HA-BDY,FCA,FCA,QHU,LHBS,,,,1754820000
3ba9c4ea,FR1647,RYR16FH,47.48351,19.37659,132,7700,262,-1024,4633,2025-08-10T09:59:59Z,ADSB,48C231,B738,SP-RSS,RYR,RYS,LPL,EGGP,BUD,LHBP,2025-08-10T10:07:13Z,1754820000
3ba90ebf,TK8,THY8,47.43777,19.48906,136,37000,511,0,1473,2025-08-10T09:59:59Z,ADSB,4BB142,B77W,TC-LJB,THY,THY,IAD,KIAD,IST,LTFM,2025-08-10T11:14:08Z,1754820000
3baa1dd4,BA867,BAW12DT,47.43599,19.24136,312,300,111,128,4247,2025-08-10T10:09:59Z,ADSB,4009C7,A320,G-EUUJ,LHX,LHX,BUD,LHBP,LHR,EGLL,,1754820600
3ba9c4ea,FR1647,RYR16FH,47.42967,19.283,312,225,114,64,4633,2025-08-10T10:09:58Z,ADSB,48C231,B738,SP-RSS,AXY,RYS,LPL,EGGP,BUD,LHBP,2025-08-10T10:09:30Z,1754820600
3ba9db7f,W62368,WZZ2CX,47.31346,19.47193,305,2950,206,-832,1000,2025-08-10T10:09:59Z,ADSB,471DBD,A21N,HA-LGV,SAS,SAS,ORY,LFPO,BUD,LHBP,2025-08-10T10:14:02Z,1754820600
3ba9f2a1,VL1656,LHX2EL,47.25872,19.52631,142,31525,443,-1984,1000,2025-08-10T10:09:59Z,MLAT,3C654A,A20N,D-AIJJ,RYR,LHX,MUC,EDDM,TSR,LRTR,2025-08-10T10:41:02Z,1754820600
3baa1f5c,,AXY702E,47.55656,19.07721,333,7350,220,2880,1000,2025-08-10T10:09:58Z,ADSB,4D21A0,CRJ2,9H-JAD,AXY,AXY,BUD,LHBP,WAW,EPWA,2025-08-10T11:09:35Z,1754820600
3ba9d3d9,SK7654,SAS7654,47.5405,19.42073,339,38025,442,64,1157,2025-08-10T10:09:59Z,ADSB,4CAE75,A20N,EI-SIW,RYS,SZS,RHO,LGRP,GOT,ESGG,2025-08-10T11:44:00Z,1754820600
3baa242a,6H728,ISR728,47.36563,19.01555,183,7375,296,3072,4203,2025-08-10T10:20:00Z,ADSB,4A2021,A320,YR-HAA,HLJ,HLJ,BUD,LHBP,TLV,LLBG,2025-08-10T13:15:39Z,1754821200
3ba9c81a,,HABFN,47.44949,19.00364,276,600,63,0,7012,2025-08-10T10:19:04Z,MLAT,470333,C172,HA-BFN,,,QHU,LHBS,,,,1754821200
3ba9ad77,,R903,47.56054,19.00701,327,1500,81,64,7007,2025-08-10T10:19:59Z,MLAT,477FCD,EXPL,R903,,,BUD,LHBP,,,,1754821200
3baa183a,EY154,ETD1QN,47.42743,19.46764,121,33000,523,0,7127,2025-08-10T10:19:59Z,ADSB,8962E5,B77W,A6-ETG,ETD,ETD,VIE,LOWW,AUH,OMAA,2025-08-10T15:00:16Z,1754821200
3ba9d517,W62218,WZZ5UA,47.36819,19.41991,281,2300,153,-896,4646,2025-08-10T10:20:00Z,ADSB,471F37,A21N,HA-LVJ,WZZ,WZZ,BHX,EGBB,BUD,LHBP,2025-08-10T10:21:36Z,1754821200
3ba969fe,,,47.39119,19.37874,296,43000,448,0,0,2025-08-10T10:19:59Z,MLAT,,GL5T,,,,,,,,2025-08-10T12:16:43Z,1754821200
3ba9e2a6,A34579,AEE4579,47.49245,19.29312,157,35000,458,0,3534,2025-08-10T10:20:00Z,MLAT,4691C2,A320,SX-DNB,AEE,AEE,HAU,ENHD,CHQ,LGSA,2025-08-10T12:09:36Z,1754821200
3ba9c8c1,SK7396,SAS7396,47.5985,19.36523,345,38050,440,64,2242,2025-08-10T10:19:59Z,ADSB,4ACAA1,A20N,SE-RUA,WZZ,WZZ,MJT,LGMT,OSL,ENGM,2025-08-10T12:11:44Z,1754821200
3baa0b61,XY384,KNE384,47.60423,18.98768,133,35000,474,64,1456,2025-08-10T10:29:59Z,ADSB,717CBF,A20N,HZ-NS56,KNE,KNE,PRG,LKPR,RUH,OERK,2025-08-10T14:51:44Z,1754821800
3ba9ad77,,R903,47.40981,19.19891,104,1300,109,0,7007,2025-08-10T10:29:59Z,MLAT,477FCD,EXPL,R903,,,BUD,LHBP,,,,1754821800
3baa1d20,QS1494,TVS56T,47.49326,19.21804,134,33450,490,1088,1427,2025-08-10T10:29:59Z,ADSB,008FEB,A320,ZS-GAC,TVS,GBB,BRQ,LKTB,AYT,LTAI,2025-08-10T12:37:20Z,1754821800
3baa1294,FR6522,RYR6522,47.3308,19.44216,313,2800,182,-704,1000,2025-08-10T10:29:58Z,ADSB,48C125,B738,SP-RKF,WMT,RYS,ZAD,LDZD,BUD,LHBP,2025-08-10T10:32:37Z,1754821800
3ba9b69a,W62390,WZZ57,47.42221,19.29509,312,325,137,-640,1000,2025-08-10T10:29:59Z,ADSB,4D20BD,A21N,9H-WMI,WZZ,WMT,AGP,LEMG,BUD,LHBP,2025-08-10T10:29:52Z,1754821800
3ba99282,,HAACN,47.36578,19.4981,270,16300,147,0,7052,2025-08-10T10:29:58Z,MLAT,473A01,C402,HA-ACN,,,QHI,LHKK,,,,1754821800
3ba9efae,AF1294,AFR89WM,47.22693,19.22628,95,6925,261,-2048,1000,2025-08-10T10:39:58Z,ADSB,393320,A321,F-GMZA,AFR,AFR,CDG,LFPG,BUD,LHBP,2025-08-10T10:46:32Z,1754822400
3ba9d630,W62376,WZZ979,47.34517,19.4182,311,2475,156,-896,1000,2025-08-10T10:39:59Z,ADSB,4D2490,A21N,9H-WDJ,DLH,WMT,BCN,LEBL,BUD,LHBP,2025-08-10T10:41:25Z,1754822400
3baa026c,4M726,MGH726,47.30525,19.52875,133,37000,481,0,1462,2025-08-10T10:39:59Z,ADSB,4BB4EE,B738,TC-MGN,MGH,MGH,PRG,LKPR,AYT,LTAI,2025-08-10T12:43:44Z,1754822400
3ba99282,,HAACN,47.36576,19.39335,268,16900,141,0,7052,2025-08-10T10:39:59Z,MLAT,473A01,C402,HA-ACN,,,QHI,LHKK,,,,1754822400
3baa2ef5,FR8859,RYR40PY,47.37533,18.9212,263,9775,274,960,4207,2025-08-10T10:39:58Z,ADSB,48C2A7,B38M,SP-RZH,RYS,RYS,BUD,LHBP,LIS,LPPT,2025-08-10T14:11:12Z,1754822400
3baa0cbf,,OKNET,47.4489,18.98314,98,300,13,0,4411,2025-08-10T10:39:54Z,ADSB,49D05A,AC11,OK-NET,,,,,,,,1754822400
3baa3043,FR1024,RYR967K,47.46936,19.18728,314,2175,205,832,4253,2025-08-10T10:39:59Z,ADSB,4CA97C,B738,EI-ESV,JTD,JTD,BUD,LHBP,DUB,EIDW,2025-08-10T13:22:08Z,1754822400
3baa2f72,AY1252,FIN2RL,47.57254,19.05647,320,6850,268,3968,4254,2025-08-10T10:39:58Z,ADSB,45AB4E,B738,OY-JZN,JTD,JTD,BUD,LHBP,HEL,EFHK,2025-08-10T12:35:12Z,1754822400
3ba9e5e1,FR9933,RYR56KK,47.404,19.5058,132,5250,281,-960,4727,2025-08-10T10:39:58Z,ADSB,48C224,B738,SP-RSE,JTD,RYS,BHX,EGBB,BUD,LHBP,2025-08-10T10:45:23Z,1754822400
3baa0c0f,LH680,DLH680,47.4331,19.30692,132,33000,491,0,6403,2025-08-10T10:39:59Z,ADSB,3C64AC,A21N,D-AIEL,WZZ,WZZ,MUC,EDDM,TLV,LLBG,2025-08-10T13:13:36Z,1754822400
3ba98281,EK127,UAE67V,47.45277,19.27169,279,29525,408,-3008,2375,2025-08-10T10:39:58Z,MLAT,8960FB,A388,A6-EDZ,UAE,UAE,DXB,OMDB,VIE,LOWW,2025-08-10T11:10:29Z,1754822400
3ba9ed9a,AI162,AIC162,47.22102,19.10983,115,39000,510,0,4737,2025-08-10T10:49:59Z,ADSB,801659,A359,VT-JRF,AIC,AIC,LHR,EGLL,DEL,VIDP,2025-08-10T18:22:56Z,1754823000
3ba9f532,,HABJM,47.25785,18.98541,31,9025,148,-1152,7013,2025-08-10T10:49:59Z,MLAT,A00000,0000,N00000,,,,,,,,1754823000
3baa35f6,W62289,WZZ94WS,47.39873,19.02818,214,7825,264,2624,4233,2025-08-10T10:49:59Z,ADSB,471F36,A21N,HA-LVI,WZZ,WZZ,BUD,LHBP,STR,EDDS,2025-08-10T12:01:04Z,1754823000
3ba9ed14,TK1033,THY7HW,47.28918,19.50877,311,3400,221,-960,2332,2025-08-10T10:49:58Z,ADSB,4BA9AA,A321,TC-JMJ,THY,THY,IST,LTFM,BUD,LHBP,2025-08-10T10:53:58Z,1754823000
3ba9ffb9,A3751,AEE751,47.34113,19.51001,160,37000,476,0,7633,2025-08-10T10:49:59Z,MLAT,46B825,A21N,SX-NAE,AEE,AEE,CPH,EKCH,ATH,LGAV,2025-08-10T12:22:24Z,1754823000
3baa11fd,LH1676,DLH5YY,47.39671,19.33614,312,950,153,-704,1000,2025-08-10T10:49:59Z,ADSB,3C6655,A321,D-AIRU,WZZ,WZZ,MUC,EDDM,BUD,LHBP,2025-08-10T10:51:39Z,1754823000
3ba9f076,DY1899,NOZ8UD,47.55785,19.39162,354,36000,444,-64,4213,2025-08-10T10:49:59Z,ADSB,4AB823,B38M,SE-NAC,NOZ,NSZ,CHQ,LGSA,OSL,ENGM,2025-08-10T12:48:00Z,1754823000
3ba98de3,QR183,QTR24P,47.25922,19.12084,299,32150,456,-1024,5346,2025-08-10T10:59:59Z,MLAT,06A101,A359,A7-ALM,QTR,QTR,DOH,OTHH,VIE,LOWW,2025-08-10T11:24:48Z,1754823600
3baa3de1,7O5042,TVL5042,47.32045,19.0759,159,10750,315,1152,4225,2025-08-10T10:59:59Z,ADSB,49D2B7,B738,OK-TVW,TVS,TVS,BUD,LHBP,CHQ,LGSA,2025-08-10T12:55:01Z,1754823600
3ba9ee59,BA868,BAW68H,47.50525,18.94668,132,8975,310,-2112,0501,2025-08-10T10:59:59Z,ADSB,400B83,A319,G-DBCE,BAW,BAW,LHR,EGLL,BUD,LHBP,2025-08-10T11:10:03Z,1754823600
3baa446a,FR54,RYR74DC,47.39236,18.96973,284,9000,264,2816,1000,2025-08-10T11:09:59Z,ADSB,48C231,B738,SP-RSS,CSN,RYS,BUD,LHBP,CRL,EBCI,2025-08-10T12:48:00Z,1754824200
3baa1c65,,OMW909,47.58331,19.02365,337,1475,68,-704,7060,2025-08-10T11:09:58Z,MLAT,505EE0,CRUZ,OM-W909,,,,,,,,1754824200
3baa15c1,LH1338,DLH9TK,47.31025,19.53137,229,3400,219,-64,1000,2025-08-10T11:09:59Z,ADSB,3C6635,A320,D-AIQU,RYS,RYS,FRA,EDDF,BUD,LHBP,2025-08-10T11:13:49Z,1754824200
3ba9ee59,BA868,BAW68H,47.38469,19.3553,315,1325,131,-384,0501,2025-08-10T11:09:59Z,ADSB,400B83,A319,G-DBCE,SZS,SZS,LHR,EGLL,BUD,LHBP,2025-08-10T11:11:55Z,1754824200
3ba9fb62,SK7720,SAS7720,47.40126,19.29474,338,38025,440,-64,1742,2025-08-10T11:09:59Z,ADSB,4CAF7E,A20N,EI-SIE,DLH,SZS,RHO,LGRP,CPH,EKCH,2025-08-10T12:35:12Z,1754824200
3baa2f5d,FR9588,RYR43UG,47.41988,19.38453,285,34000,419,0,5445,2025-08-10T11:09:59Z,ADSB,4CADF6,B38M,EI-IHK,CSN,CSN,CLJ,LRCL,DUB,EIDW,2025-08-10T13:43:28Z,1754824200
3baa4867,CZ650,CSN650,47.45229,19.21509,312,875,179,3136,4216,2025-08-10T11:09:58Z,ADSB,78188A,B789,B-20E8,CSN,CSN,BUD,LHBP,CAN,ZGGG,,1754824200
3baa460c,W62485,WZZ619,47.52924,19.1088,321,4575,248,2752,1000,2025-08-10T11:09:59Z,ADSB,471DBD,A21N,HA-LGV,WZZ,WZZ,BUD,LHBP,TGM,LRTM,2025-08-10T11:50:25Z,1754824200
